,conc_label_wx,conc_label_utf,conc_in_eng,mrs_conc
2091,rUpa-raMga_4,रूप-रंग_4,shape_20,_shape_n_1
2092,banAvata_19,बनावट_19,shape_21,_shape_n_1
2093,DAzcA_10,ढाँचा_10,shape_22,_shape_n_1
2094,DAMcA_2,ढांचा_2,shape_23,_shape_n_1
2095,saMracanA_5,संरचना_5,shape_24,_shape_n_1
2096,rUpa-racanA_2,रूप-रचना_2,shape_25,_shape_n_1
2097,rUpa+racanA_2,रूप+रचना_2,shape_26,_shape_n_1
2098,anuhariyA_2,अनुहरिया_2,shape_27,_shape_n_1
2099,anuhAra_6,अनुहार_6,shape_28,_shape_n_1
2100,mUrwi_9,मूर्ति_9,shape_29,_shape_n_1
2101,mUrwwi_2,मूर्त्ति_2,shape_30,_shape_n_1
2102,prawiBAsa_5,प्रतिभास_5,shape_31,_shape_n_1
2103,sAija_2,साइज_2,shape_32,_shape_n_1
2104,sAijZa_3,साइज़_3,shape_33,_shape_n_1
2105,nirupayogI_1,निरुपयोगी_1,useless_14,_useless_a_1
2106,anAvaSyaka_3,अनावश्यक_3,useless_15,_useless_a_1
2107,upayogahIna_1,उपयोगहीन_1,useless_16,_useless_a_1
2108,bekAra_5,बेकार_5,useless_17,_useless_a_1
2109,PAlawU_1,फालतू_1,useless_18,_useless_a_1
2110,PZAlawU_3,फ़ालतू_3,useless_19,_useless_a_1
2111,AlawU-PAlawU_1,आलतू-फालतू_1,useless_20,_useless_a_1
2112,AlawU-PZAlawU_1,आलतू-फ़ालतू_1,useless_21,_useless_a_1
2113,raxxI_9,रद्दी_9,useless_22,_useless_a_1
2114,nAkArA_2,नाकारा_2,useless_23,_useless_a_1
2115,nakArA_2,नकारा_2,useless_24,_useless_a_1
2116,avyavahAryya_1,अव्यवहार्य्य_1,useless_25,_useless_a_1
2117,asevya_1,असेव्य_1,useless_26,_useless_a_1
2118,laMxa-PaMxa_1,लंद-फंद_1,useless_27,_useless_a_1
2119,akAja_3,अकाज_3,useless_28,_useless_a_1
2120,akAraja_1,अकारज_1,useless_29,_useless_a_1
2121,akArawa_1,अकारत_1,useless_30,_useless_a_1
2122,anarWaka_1,अनर्थक_1,useless_31,_useless_a_1
2123,bePZAyaxA_1,बेफ़ायदा_1,useless_32,_useless_a_1
2124,bePAyaxA_1,बेफायदा_1,useless_33,_useless_a_1
2125,be-PAyaxA_1,बे-फायदा_1,useless_34,_useless_a_1
2126,bekAma_2,बेकाम_2,useless_35,_useless_a_1
2127,apaSiRta_3,अपशिष्ट_3,useless_36,_useless_a_1
2128,alIka_5,अलीक_5,useless_37,_useless_a_1
2129,poca_5,पोच_5,useless_38,_useless_a_1
2130,allama-gallama_7,अल्लम-गल्लम_7,useless_39,_useless_a_1
2131,AKora_1,आखोर_1,useless_40,_useless_a_1
2132,gAyawAla_1,गायताल_1,useless_41,_useless_a_1
2133,akArya_1,अकार्य_1,inactivity_3,_inactivity_n_1
2134,karmahInawA_1,कर्महीनता_1,inactivity_4,_inactivity_n_1
2135,akaraNa_2,अकरण_2,inactivity_5,_inactivity_n_1
2136,niTallU_1,निठल्लू_1,idle_7,_idle_a_1
2137,niruxyamI_1,निरुद्यमी_1,idle_8,_idle_a_1
2138,niruxyogI_1,निरुद्योगी_1,idle_9,_idle_a_1
2139,karmahIna_1,कर्महीन_1,idle_10,_idle_a_1
2140,nakArA_3,नकारा_3,idle_11,_idle_a_1
2141,uxyamarahiwa_1,उद्यमरहित_1,idle_12,_idle_a_1
2142,avyavasAyI_2,अव्यवसायी_2,idle_13,_idle_a_1
2143,niryawna_1,निर्यत्न_1,idle_14,_idle_a_1
2144,ayawnakArI_1,अयत्नकारी_1,idle_15,_idle_a_1
2145,akarmA_1,अकर्मा_1,idle_16,_idle_a_1
2146,anuxyawa_1,अनुद्यत_1,idle_17,_idle_a_1
2147,PAlawU_2,फालतू_2,idle_18,_idle_a_1
2148,PZAlawU_4,फ़ालतू_4,idle_19,_idle_a_1
2149,AlawU-PAlawU_2,आलतू-फालतू_2,idle_20,_idle_a_1
2150,AlawU-PZAlawU_2,आलतू-फ़ालतू_2,idle_21,_idle_a_1
2151,matTara_4,मट्ठर_4,idle_22,_idle_a_1
2152,boxA_10,बोदा_10,idle_23,_idle_a_1
2153,boxxA_4,बोद्दा_4,idle_24,_idle_a_1
2154,ahaxI_5,अहदी_5,idle_25,_idle_a_1
2155,AKora_2,आखोर_2,idle_26,_idle_a_1
2156,apragalBa_1,अप्रगल्भ_1,idle_27,_idle_a_1
2157,AlasI_5,आलसी_5,idle_28,_idle_a_1
2158,alasa_6,अलस_6,idle_29,_idle_a_1
2159,akqwI_3,अकृती_3,idle_30,_idle_a_1
2160,akqwi_1,अकृति_1,idle_31,_idle_a_1
2161,gAyawAla_2,गायताल_2,idle_32,_idle_a_1
2162,anerA_1,अनेरा_1,idle_33,_idle_a_1
2163,aKZarota_1,अख़रोट_1,walnut_1,_walnut_n_1
2164,aKarota+vqkRa_1,अखरोट+वृक्ष_1,walnut_2,_walnut_n_1
2165,aKZarota+vqkRa_1,अख़रोट+वृक्ष_1,walnut_3,_walnut_n_1
2166,maXupIlU_1,मधुपीलू_1,walnut_4,_walnut_n_1
2167,maXumajjana_1,मधुमज्जन_1,walnut_5,_walnut_n_1
2168,vqhacCaxa_1,वृहच्छद_1,walnut_6,_walnut_n_1
2169,pIlu_1,पीलु_1,walnut_7,_walnut_n_1
2170,Akarota_1,आकरोट_1,walnut_8,_walnut_n_1
2171,AKota_1,आखोट_1,walnut_9,_walnut_n_1
2172,AkRota_1,आक्षोट_1,walnut_10,_walnut_n_1
2173,AsPota_1,आस्फोट_1,walnut_11,_walnut_n_1
2174,AsPotaka_1,आस्फोटक_1,walnut_12,_walnut_n_1
2175,xilakaSa_5,दिलकश_5,attractive_13,_attractive_a_1
2176,manohara_8,मनोहर_8,attractive_14,_attractive_a_1
2177,mohaka_6,मोहक_6,attractive_15,_attractive_a_1
2178,sunxara_4,सुन्दर_4,attractive_16,_attractive_a_1
2179,KZUbasUrawa_5,ख़ूबसूरत_5,attractive_17,_attractive_a_1
2180,KUbasUrawa_1,खूबसूरत_1,attractive_18,_attractive_a_1
2181,xilacaspa_2,दिलचस्प_2,attractive_19,_attractive_a_1
2182,luBAvanA_4,लुभावना_4,attractive_20,_attractive_a_1
2183,maMjula_5,मंजुल_5,attractive_21,_attractive_a_1
2184,maMju_9,मंजु_9,attractive_22,_attractive_a_1
2185,manjU_1,मन्जू_1,attractive_23,_attractive_a_1
2186,jAnaxAra_2,जानदार_2,attractive_24,_attractive_a_1
2187,manahara_2,मनहर_2,attractive_25,_attractive_a_1
2188,praBAvaSAlI_4,प्रभावशाली_4,attractive_26,_attractive_a_1
2189,praBAvI_6,प्रभावी_6,attractive_27,_attractive_a_1
2190,laliwa_8,ललित_8,attractive_28,_attractive_a_1
2191,coKA_7,चोखा_7,attractive_29,_attractive_a_1
2192,manohArI_1,मनोहारी_1,attractive_30,_attractive_a_1
2193,manoramya_1,मनोरम्य_1,attractive_31,_attractive_a_1
2194,manamohaka_1,मनमोहक_1,attractive_32,_attractive_a_1
2195,CabIlA_5,छबीला_5,attractive_33,_attractive_a_1
2196,hasIna_4,हसीन_4,attractive_34,_attractive_a_1
2197,hasIM_1,हसीं_1,attractive_35,_attractive_a_1
2198,aBiramaNIya_1,अभिरमणीय_1,attractive_36,_attractive_a_1
2199,aBiramya_1,अभिरम्य_1,attractive_37,_attractive_a_1
2200,aBirAma_5,अभिराम_5,attractive_38,_attractive_a_1
2201,apIca_1,अपीच_1,attractive_39,_attractive_a_1
2202,apIcya_1,अपीच्य_1,attractive_40,_attractive_a_1
2203,suprawIka_1,सुप्रतीक_1,attractive_41,_attractive_a_1
2204,ciwwagrAhI_1,चित्तग्राही_1,attractive_42,_attractive_a_1
2205,suxarSana_2,सुदर्शन_2,attractive_43,_attractive_a_1
2206,suKaxarSana_1,सुखदर्शन_1,attractive_44,_attractive_a_1
2207,manoBirAma_1,मनोभिराम_1,attractive_45,_attractive_a_1
2208,manomugXakArI_1,मनोमुग्धकारी_1,attractive_46,_attractive_a_1
2209,mugXakArI_3,मुग्धकारी_3,attractive_47,_attractive_a_1
2210,luBAvana_1,लुभावन_1,attractive_48,_attractive_a_1
2211,BAvawA_1,भावता_1,attractive_49,_attractive_a_1
2212,puxgala_1,पुद्गल_1,attractive_50,_attractive_a_1
2213,AkarRaNaSakwi_1,आकर्षणशक्ति_1,attraction_5,_attraction_n_of
2214,anukarRaNa_3,अनुकर्षण_3,attraction_6,_attraction_n_of
2215,anukarRa_1,अनुकर्ष_1,attraction_7,_attraction_n_of
2216,lasa_8,लस_8,attraction_8,_attraction_n_of
2217,apAharaNa_1,अपाहरण_1,attraction_9,_attraction_n_of
2218,Avarjana_4,आवर्जन_4,attraction_10,_attraction_n_of
2219,xilakaSI_1,दिलकशी_1,attraction_11,_attraction_n_of
2220,AkqRta_2,आकृष्ट_2,charmed_7,_charm_v_1
2221,maMwramugXa_1,मंत्रमुग्ध_1,charmed_8,_charm_v_1
2222,karRiwa_1,कर्षित_1,charmed_9,_charm_v_1
2223,prakqRta_8,प्रकृष्ट_8,charmed_10,_charm_v_1
2224,AkqRyamANa_1,आकृष्यमाण_1,charmed_11,_charm_v_1
2225,Avarjiwa_1,आवर्जित_1,charmed_12,_charm_v_1
2226,aMbara_10,अंबर_10,sky_13,_sky_n_1
2227,Palaka_12,फलक_12,sky_14,_sky_n_1
2228,ambara_3,अम्बर_3,sky_15,_sky_n_1
2229,agAsa_1,अगास_1,sky_16,_sky_n_1
2230,xiv_1,दिव्_1,sky_17,_sky_n_1
2231,Ka_1,ख_1,sky_18,_sky_n_1
2232,aBra_3,अभ्र_3,sky_19,_sky_n_1
2233,viyawa_1,वियत_1,sky_20,_sky_n_1
2234,somaXArA_1,सोमधारा_1,sky_21,_sky_n_1
2235,vqjana_2,वृजन_2,sky_22,_sky_n_1
2236,wrixaSavarwma_1,त्रिदशवर्त्म_1,sky_23,_sky_n_1
2237,wrixiva_1,त्रिदिव_1,sky_24,_sky_n_1
2238,naBasWala_1,नभस्थल_1,sky_25,_sky_n_1
2239,meGaxvAra_1,मेघद्वार_1,sky_26,_sky_n_1
2240,meGaveSma_1,मेघवेश्म_1,sky_27,_sky_n_1
2241,aviRa_3,अविष_3,sky_28,_sky_n_1
2242,xyu_2,द्यु_2,sky_29,_sky_n_1
2243,asamAna_4,असमान_4,sky_30,_sky_n_1
2244,mahAvila_1,महाविल_1,sky_31,_sky_n_1
2245,nirmoka_2,निर्मोक_2,sky_32,_sky_n_1
2246,mahASUnya_1,महाशून्य_1,sky_33,_sky_n_1
2247,SUnya_13,शून्य_13,sky_34,_sky_n_1
2248,aMba_1,अंब_1,sky_35,_sky_n_1
2249,amba_1,अम्ब_1,sky_36,_sky_n_1
2250,AsamAz_1,आसमाँ_1,sky_37,_sky_n_1
2251,AsmAz_1,आस्माँ_1,sky_38,_sky_n_1
2252,AsmAna_1,आस्मान_1,sky_39,_sky_n_1
2253,wArApaWa_1,तारापथ_1,sky_40,_sky_n_1
2254,wArAyaNa_1,तारायण_1,sky_41,_sky_n_1
2255,vAyuyAna_2,वायुयान_2,aircraft_6,_aircraft_n_1
2256,havAIyAna_1,हवाईयान_1,aircraft_7,_aircraft_n_1
2257,AkASa+yAna_1,आकाश+यान_1,aircraft_8,_aircraft_n_1
2258,AkASa-yAna_1,आकाश-यान_1,aircraft_9,_aircraft_n_1
2259,naBayAna_1,नभयान_1,aircraft_10,_aircraft_n_1
2260,naBa-yAna_1,नभ-यान_1,aircraft_11,_aircraft_n_1
2261,naBa+yAna_1,नभ+यान_1,aircraft_12,_aircraft_n_1
2262,eyarakrAPta_1,एयरक्राफ्ट_1,aircraft_13,_aircraft_n_1
2263,vivAna_1,विवान_1,aircraft_14,_aircraft_n_1
2264,havAbAjZa_2,हवाबाज़_2,aircraft_15,_aircraft_n_1
2265,havAbAja_1,हवाबाज_1,aircraft_16,_aircraft_n_1
2266,AsamAnI_2,आसमानी_2,heavenly_4,_heavenly_a_1
2267,gaganIya_1,गगनीय_1,heavenly_5,_heavenly_a_1
2268,AsmAnI_1,आस्मानी_1,heavenly_6,_heavenly_a_1
2269,AkASI_3,आकाशी_3,celestial_2,_celestial_a_1
2270,AsamAnI_3,आसमानी_3,celestial_3,_celestial_a_1
2271,gaganIya_2,गगनीय_2,celestial_4,_celestial_a_1
2272,AsmAnI_2,आस्मानी_2,celestial_5,_celestial_a_1
2273,aKaMdanIya_7,अखंडनीय_7,incontrovertible_1,_incontrovertible/JJ_u_unknown
2274,aKaNdanIya_3,अखण्डनीय_3,incontrovertible_2,_incontrovertible/JJ_u_unknown
2275,akAta_2,अकाट_2,incontrovertible_3,_incontrovertible/JJ_u_unknown
2276,aKaMdya_3,अखंड्य_3,incontrovertible_4,_incontrovertible/JJ_u_unknown
2277,aKaNdya_3,अखण्ड्य_3,incontrovertible_5,_incontrovertible/JJ_u_unknown
2278,akaWanIya_1,अकथनीय_1,ineffable_1,_ineffable/JJ_u_unknown
2279,akaWya_2,अकथ्य_2,ineffable_2,_ineffable/JJ_u_unknown
2280,avakwavya_1,अवक्तव्य_1,ineffable_3,_ineffable/JJ_u_unknown
2281,avAcya_2,अवाच्य_2,ineffable_4,_ineffable/JJ_u_unknown
2282,avacanIya_1,अवचनीय_1,ineffable_5,_ineffable/JJ_u_unknown
2283,avaxya_3,अवद्य_3,ineffable_6,_ineffable/JJ_u_unknown
2284,asaMBARya_1,असंभाष्य_1,ineffable_7,_ineffable/JJ_u_unknown
2285,asamBARya_1,असम्भाष्य_1,ineffable_8,_ineffable/JJ_u_unknown
2286,avarNya_1,अवर्ण्य_1,ineffable_9,_ineffable/JJ_u_unknown
2287,varNanAwIwa_2,वर्णनातीत_2,ineffable_10,_ineffable/JJ_u_unknown
2288,SabxAwIwa_2,शब्दातीत_2,ineffable_11,_ineffable/JJ_u_unknown
2289,anaBiXeya_1,अनभिधेय_1,ineffable_12,_ineffable/JJ_u_unknown
2290,anirvAcya_2,अनिर्वाच्य_2,ineffable_13,_ineffable/JJ_u_unknown
2291,abarana_2,अबरन_2,ineffable_14,_ineffable/JJ_u_unknown
2292,abola_2,अबोल_2,ineffable_15,_ineffable/JJ_u_unknown
2293,avigawa_4,अविगत_4,ineffable_16,_ineffable/JJ_u_unknown
2294,akaWanIya_2,अकथनीय_2,indescribable_2,_indescribable/JJ_u_unknown
2295,akaWya_3,अकथ्य_3,indescribable_3,_indescribable/JJ_u_unknown
2296,avakwavya_2,अवक्तव्य_2,indescribable_4,_indescribable/JJ_u_unknown
2297,avAcya_3,अवाच्य_3,indescribable_5,_indescribable/JJ_u_unknown
2298,avacanIya_2,अवचनीय_2,indescribable_6,_indescribable/JJ_u_unknown
2299,avaxya_4,अवद्य_4,indescribable_7,_indescribable/JJ_u_unknown
2300,asaMBARya_2,असंभाष्य_2,indescribable_8,_indescribable/JJ_u_unknown
2301,asamBARya_2,असम्भाष्य_2,indescribable_9,_indescribable/JJ_u_unknown
2302,avarNya_2,अवर्ण्य_2,indescribable_10,_indescribable/JJ_u_unknown
2303,anaBiXeya_2,अनभिधेय_2,indescribable_11,_indescribable/JJ_u_unknown
2304,anirvAcya_3,अनिर्वाच्य_3,indescribable_12,_indescribable/JJ_u_unknown
2305,abarana_3,अबरन_3,indescribable_13,_indescribable/JJ_u_unknown
2306,abola_3,अबोल_3,indescribable_14,_indescribable/JJ_u_unknown
2307,avigawa_5,अविगत_5,indescribable_15,_indescribable/JJ_u_unknown
2308,anakahA_4,अनकहा_4,unsaid_2,_unsaid_a_1
2309,anukwa_1,अनुक्त_1,unsaid_3,_unsaid_a_1
2310,aBARiwa_1,अभाषित_1,unsaid_4,_unsaid_a_1
2311,anabolA_1,अनबोला_1,unsaid_5,_unsaid_a_1
2312,anaBihiwa_1,अनभिहित_1,unsaid_6,_unsaid_a_1
2313,anivexiwa_1,अनिवेदित_1,unsaid_7,_unsaid_a_1
2314,abolA_4,अबोला_4,unsaid_8,_unsaid_a_1
2315,anakahA_5,अनकहा_5,unexpressed_4,_express_v_to
2316,anukwa_2,अनुक्त_2,unexpressed_5,_express_v_to
2317,aBARiwa_2,अभाषित_2,unexpressed_6,_express_v_to
2318,anabolA_2,अनबोला_2,unexpressed_7,_express_v_to
2319,anaBihiwa_2,अनभिहित_2,unexpressed_8,_express_v_to
2320,anivexiwa_2,अनिवेदित_2,unexpressed_9,_express_v_to
2321,abolA_5,अबोला_5,unexpressed_10,_express_v_to
2322,anakahA_6,अनकहा_6,unuttered_1,_utter_v_1
2323,anukwa_3,अनुक्त_3,unuttered_2,_utter_v_1
2324,aBARiwa_3,अभाषित_3,unuttered_3,_utter_v_1
2325,anabolA_3,अनबोला_3,unuttered_4,_utter_v_1
2326,anaBihiwa_3,अनभिहित_3,unuttered_5,_utter_v_1
2327,anivexiwa_3,अनिवेदित_3,unuttered_6,_utter_v_1
2328,abolA_6,अबोला_6,unuttered_7,_utter_v_1
2329,akEdamI_1,अकैडमी_1,academy_1,_academy_n_1
2330,wanhA_1,तन्हा_1,solitary_6,_solitary_a_1
2331,ekaMga_1,एकंग_1,solitary_7,_solitary_a_1
2332,ekkA_2,एक्का_2,solitary_8,_solitary_a_1
2333,ekaka_3,एकक_3,solitary_9,_solitary_a_1
2334,axvEwa_2,अद्वैत_2,solitary_10,_solitary_a_1
2335,nihaMga_7,निहंग_7,solitary_11,_solitary_a_1
2336,nihaMgama_1,निहंगम_1,solitary_12,_solitary_a_1
2337,XaMXAra_1,धंधार_1,solitary_13,_solitary_a_1
2338,ayugma_1,अयुग्म_1,solitary_14,_solitary_a_1
2339,asaMga_3,असंग_3,solitary_15,_solitary_a_1
2340,asafga_1,असङ्ग_1,solitary_16,_solitary_a_1
2341,nissaMga_3,निस्संग_3,solitary_17,_solitary_a_1
2342,niHsaMga_4,निःसंग_4,solitary_18,_solitary_a_1
2343,ikalA_1,इकला_1,solitary_19,_solitary_a_1
2344,ikelA_1,इकेला_1,solitary_20,_solitary_a_1
2345,ikalaMwa_1,इकलंत_1,solitary_21,_solitary_a_1
2346,ikallA_2,इकल्ला_2,solitary_22,_solitary_a_1
2347,ikasara_1,इकसर_1,solitary_23,_solitary_a_1
2348,ikOMsA_1,इकौंसा_1,solitary_24,_solitary_a_1
2349,ikOsA_1,इकौसा_1,solitary_25,_solitary_a_1
2350,wanahAI_4,तनहाई_4,lonesomeness_1,_lonesomeness/NN_u_unknown
2351,wanhAI_1,तन्हाई_1,lonesomeness_2,_lonesomeness/NN_u_unknown
2352,ikawAI_1,इकताई_1,lonesomeness_3,_lonesomeness/NN_u_unknown
2353,ikalAI_2,इकलाई_2,lonesomeness_4,_lonesomeness/NN_u_unknown
2354,wanhAI_2,तन्हाई_2,solitude_6,_solitude_n_1
2355,ikawAI_2,इकताई_2,solitude_7,_solitude_n_1
2356,ikalAI_3,इकलाई_3,solitude_8,_solitude_n_1
2357,wanahAI_5,तनहाई_5,solitariness_1,_solitariness/NN_u_unknown
2358,wanhAI_3,तन्हाई_3,solitariness_2,_solitariness/NN_u_unknown
2359,ikawAI_3,इकताई_3,solitariness_3,_solitariness/NN_u_unknown
2360,ikalAI_4,इकलाई_4,solitariness_4,_solitariness/NN_u_unknown
2361,wanhAI_4,तन्हाई_4,loneliness_2,_loneliness_n_1
2362,ikawAI_4,इकताई_4,loneliness_3,_loneliness_n_1
2363,ikalAI_5,इकलाई_5,loneliness_4,_loneliness_n_1
2364,sampUrNa_3,सम्पूर्ण_3,entire_12,_entire_a_1
2365,pUrA+kA+pUrA_1,पूरा+का+पूरा_1,entire_13,_entire_a_1
2366,akawa_1,अकत_1,entire_14,_entire_a_1
2367,saBI_2,सभी_2,entire_15,_entire_a_1
2368,viSvaka_1,विश्वक_1,entire_16,_entire_a_1
2369,kAmila_1,कामिल_1,entire_17,_entire_a_1
2370,avayavI_1,अवयवी_1,entire_18,_entire_a_1
