,word,meaning,pos
58118,रुल्ला,reg  wornout land needing to be left fallow,verb
58119,रुस,be angry,verb
58120,रुसियल,irritable person,noun
58121,रुसीला,full of scurf or dandruff,noun
58122,रुसूख़,firmness: weight,noun
58123,रुस्तम,name of the Persian hero,noun
58124,रुस्तम,son of Zāl,noun
58125,रुस्तम+छिपा,fig one who hides his light under a bushel,noun
58126,रुस्तम+छिपा,ace in the pack,noun
58127,रूँघट,reg dirt,noun
58128,रुँध,fence or to hedge in,verb
58129,रू+गरदान+करना,P,noun
58130,रूबरू,face to face,verb
58131,रूबरू,in the presence,noun
58132,रू+ला,bring,verb
58133,रूइहा,? pronun var,noun
58134,रूईदार,quilted with cotton,noun
58135,रूखन,? a quantity extra to what is purchased,verb
58136,रूखन,given free,noun
58137,रूखा-फीका,1,adj
58138,रूखा-फीका,2,adj
58139,रूखा-सूखा,plain or simple food,adj
58140,रूझ,be harassed,verb
58141,रूठ,be offended,verb
58142,रूठना+रूठा-रूठी,mutual coolness,noun
58143,रूठना+रूठा-रूठी,misunderstanding,noun
58144,रूठना+रूठा-रूठी,tiff,noun
58145,रूठनी,species of sensitive plant,noun
58146,रूढ़ि,*4 tradition,noun
58147,रूढ़ि,accepted meaning,verb
58148,रूढ़िग्रस्त,influenced by convention: traditional,adj
58149,रूढ़िबध्द,bound by convention:,adj
58150,रूढ़िवाद˚इता,adherence to tradition,verb
58151,रूत,reg cry,noun
58152,रूप+ग्रहण,assume the form,verb
58153,रूप+धारण+कर,assume the form,verb
58154,रूप+बना,assume the form or character of,verb
58155,रूप+बिगाड़,mar the beauty,verb
58156,रूप+बिगाड़,disfigure,verb
58157,रूप+बिगाड़,sully,verb
58158,रूप+ला,assume an attitude,verb
58159,रूप-प्रक्रिया,f,noun
58160,रूप-रंग,form and colour: appearance,noun
58161,रूप-रंग,aspect,noun
58162,रूप-रंग,beauty,noun
58163,रूप-राशि,abundance of beauty: great beauty,noun
58164,रूप-राशि,beautiful woman,noun
58165,रूप-रेखा,sketch,noun
58166,रूप-रेखा,outline,noun
58167,रूपवंत,having form,adj
58168,रूपवान्,having form,adj
58169,रूपवान्,or shape,adj
58170,रूपांतर,changed or new form,noun
58171,रूप,oxidised silver,noun
58172,रूप-जस्त,m,noun
58173,रूप-रस,m,noun
58174,रूपक,dramatic composition,noun
58175,रूपक,figure of speech,noun
58176,रूपी,having the form,adj
58177,रूपी,or nature,adj
58178,रूप्य,stamped silver or gold coin,noun
58179,रूम,Turkish empire,noun
58180,रूमानियत,romantic or sentimental feeling,noun
58181,रूमाल,see sv,noun
58182,रूमाली,headcovering made by knotting a handkerchief round the head,noun
58183,रूमाली,loincloth of minimal size,noun
58184,रूमाली,children's underwear,noun
58185,रूमाली,strenuous physical exercise with clubs,verb
58186,रूमी,native of Rūm,noun
58187,रूस,Soviet Union,noun
58188,रूस+का+तेल,oil of,noun
58189,रूसी,Russian language,noun
58190,रूह+किसी+की+प्यासी+थी,someone's soul was thirsty,noun
58191,रूह+निकल,soul to depart,verb
58192,रूह+निकल,die,verb
58193,रूह+निकल,be frightened to death,verb
58194,रूहत,attention to the wishes,verb
58195,रूहा,reg used,noun
58196,रूहा,or material,noun
58197,रूहानी,having a soul or spirit,noun
58198,रेंगटा,reg the foal of an ass,noun
58199,रेंग,fig to move slowly,verb
58200,रेंगनी,: a small thorny plant with purple flowers,noun
58201,रेंगनी,colloq sciatica,noun
58202,रेंगाई,reg creeping,noun
58203,रेंगा,cause to creep or to crawl,verb
58204,रेंट,pronun var,noun
58205,रेंड़वार,reg  a plantation of castoroil trees,noun
58206,रेंड़ा,reg  a shoot,noun
58207,रेंड़ा,shooting ear,noun
58208,रेंड़ी,berry or seed of the castoroil plant,noun
58209,रेंड़ी+का+तेल,castor oil,noun
58210,रेंड़ू,pronun var,noun
58211,रें-रें,constant crying or whimpering,noun
58212,रें-रें,discordant sounds,noun
58213,रे,interj used to males,verb
58214,रे,or with nouns of gender oh! why! alas!,noun
58215,रे,or astonishment,noun
58216,रे,or sorrow,noun
58217,रे+मन,! oh,noun
58218,रे+मन,heart,noun
58219,रेख,astrologer's drawing,noun
58220,रेख,fig the moustache,noun
58221,रेख+भीग,moustache to begin to appear,verb
58222,रेख-उठान,emerging outline,adj
58223,रेख़ता,mixed language: Persianised Urdu,noun
58224,रेख़ता,with reference to its numerous Persian and Arabic loanwords,verb
58225,रेख़ता,type of Urdu verse,noun
58226,रेखा,fig fate,noun
58227,रेखा-गणित,geometry,noun
58228,रेखा-चित्र,sketch,noun
58229,रेखा-चित्र,outline,noun
58230,रेखा-शास्र्त्र,palmistry,noun
58231,रेखांकित,marked with a line,noun
58232,रेखांकित,or lines,noun
58233,रेखान,land beyond the reach of river water,noun
58234,रेगर,? reg  a black soil,noun
58235,रेज़गारी,small coin,noun
58236,रेज़ा,small piece,noun
58237,रेज़ा+कर,break into tiny pieces,verb
58238,रेज़ा+कर,smash,verb
58239,रेणुका,name of the wife of Jamadagni and mother of Paraśurām,noun
58240,रेत,sandy area at the bank of a river,noun
58241,रेत,sandy or waste region,noun
58242,रेत,reg  a file,noun
58243,रेत,cut into or through,verb
58244,रेतना+गला,cut the throat,verb
58245,रेतनी,reg a file,noun
58246,रेतला,? reg a type of sandy or gravelly soil,noun
58247,रेतस्,seminal flu,noun
58248,रेता,sandy soil,noun
58249,रेताई,price paid for filing,noun
58250,रेती,sandy area at the bank of a river,noun
58251,रेती,transa file,noun
58252,रेफ,superscript form of the letter,noun
58253,रेल-पेल,crowd,noun
58254,रेल-पेल,throng,noun
58255,रेल-पेल,abundance,noun
58256,रेल-पेल,profusion,noun
58257,रेल-पेल,glut,noun
58258,रेल-पेलकर,crowd,verb
58259,रेल-पेलकर,throng,verb
58260,रेल-पेलकर,jostle,verb
58261,रेल+का,railway,adj
58262,रेल+का,line,adj
58263,रेल+का,bridge,adj
58264,रेल+की+पटरी,railway track,noun
58265,रेल+की+पटरी,line,noun
58266,रेल+सड़क,railway track,noun
58267,रेल+सड़क,line,noun
58268,रेल+से+जा,go by train,verb
58269,रेल-गाड़ी,railway train,noun
58270,रेल-गाड़ी,railway carriage,noun
58271,रेल,be abundant,verb
58272,रेल,wash or to carry away,verb
58273,रेला,rushing stream,noun
58274,रेला,*2 a rush,noun
58275,रेला,line or string of animals,noun
58276,रेला+दे,give a push,verb
58277,रेवंती,name of a jasmine,noun
58278,रेवड़,string or file,noun
58279,रेवड़ी,small cake of sugar or molasses covered with sesame seeds,noun
58280,रेवड़ी+के+फेर+में+आ,fig to meet unexpected difficulties after rashly undertaking a task or challenge,verb
58281,रेवती,name of the wife of Balrām,noun
58282,रेशमी,made of silk,noun
58283,रेशा,fig nerve,noun
58284,रेशा+रेशेदार,fibrous,adj
58285,रेशा+रेशेदार,stringy,noun
58286,रेस्तराँ,: ← F,noun
58287,रेह,fossil alkali,noun
58288,रेह,alkaline soil,noun
58289,रेह,saline soil,noun
58290,रेह,reg  a furrow,noun
58291,रेहकला,pronun var,noun
58292,रेहड़ी,sandy or saline soil,noun
58293,रेहड़ी,brackish land,noun
58294,रेहन+कर,pledge,verb
58295,रेहन+कर,pawn,verb
58296,रेहन+कर,mortgage,verb
58297,रेहन+रख,pledge,verb
58298,रेहन+रख,pawn,verb
58299,रेहन+रख,mortgage,verb
58300,रेहन+से+छुड़ा,redeem from pawn,verb
58301,रेहन+से+छुड़ाना,or mortgage,noun
58302,रेहन+हो,be mortgaged,verb
58303,रेहन-नामा,mortgage deed,noun
58304,रेह,reg to mark with lines,verb
58305,रैंस,pronun var,noun
58306,रैदासी,poet Raidās,adj
58307,रैदासी,of Banaras,adj
58308,रैन-चैन,reg merrymaking at night,noun
58309,रैन-चैन,perfect ease or comfort,noun
58310,रैन-बसेरा,reg night's halt or lodging,noun
58311,दिन-रैन,day and night,adv
58312,रैनी,extracting colour,noun
58313,रैयत,*2 a tenant,noun
58314,रैंय़ा,dear king,noun
58315,रैंय़ा,dear chief,noun
58316,रैंय़ा,petty king or chief,noun
58317,रैंय़ा+रैया-राव,pl c~,noun
58318,रैंय़ा+रैया-राव,2,noun
58319,रोंगटा+रोंगटे+खड़े+हो,hairs  to stand on end,verb
58320,रोंगटा+रोंगटे+खड़े+होना,or from a thrill of fear or delight,noun
58321,रोंगटी,? corr,noun
58322,रोंथ,reg to chew the cud,verb
58323,रोंपना,pronun var,noun
58324,रोक,brakes to stop with,verb
58325,रोक+लगा,place a prohibition,verb
58326,रोक-टोक,obstruction,noun
58327,रोक-टोक,prohibition,noun
58328,रोक-टोक,interference,noun
58329,रोक-टोक,challenge,noun
58330,रोक-टोक,obstruct,verb
58331,रोक-थाम,stopping,noun
58332,रोक-थाम,check,noun
58333,रोक-थाम,restraint,noun
58334,रोक-थाम,support,noun
58335,रोक-थाम,prop,noun
58336,रोक-थाम,temporary remedy,noun
58337,रोक-थाम,patching up,noun
58338,रोक-थाम,situation,noun
58339,रोकड़,ready money,noun
